data,fonte,nome,grupo,valor,fluxo,metrica_origem,unidade,tipo,descricao,variavel_calculada,formula,frequencia_original,frequencia_final
2024-11-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14525738297,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2024-12-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,13501243766,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-01-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,15528918531,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-02-28,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,12973124624,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-03-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,13552151392,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-04-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,15468363520,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-05-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,15344449184,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-06-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,15016038003,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-07-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,17140340187,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-08-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,16785444660,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-09-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,17057560731,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-10-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,17463010828,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-11-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14442750743,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2025-12-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,16102323647,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-01-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14315306356,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-02-28,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,13059952654,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-03-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,15883329662,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-04-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14068303977,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-05-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14126830781,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-06-30,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14024278044,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-07-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,16655220670,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
2026-08-31,Comex Stat/MDIC,comex_importacoes_kg,comercio_exterior,14073182023,importacao,metricKG,kg líquido,peso_liquido,Peso líquido mensal total das importações brasileiras.,False,,mensal,mensal
1997-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7008789,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9779987,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10361488,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11899885,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10794486,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11046623,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,12033773,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,12868642,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11751918,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,15753417,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11290289,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1997-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,12916703,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11246725,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8638395,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11682932,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9628532,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9953554,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10065561,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11380846,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8646350,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11987245,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11650164,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9949887,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1998-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9206156,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7477904,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6413441,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8377633,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7093967,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7753874,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8906134,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7767141,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8326247,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8317125,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8415384,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9056476,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
1999-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8713117,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6752623,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-02-29,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7616009,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8185252,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7426681,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8447631,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7761983,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8244123,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9239879,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8790443,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8963466,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9074343,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2000-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8577166,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8546587,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7441553,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9833421,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8540893,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9237039,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8154723,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8645313,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8846057,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7323441,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8091558,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7130481,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2001-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5922885,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6953035,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5457832,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6390510,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6739639,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6689892,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5806693,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8378689,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6955643,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5802289,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6653972,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6727649,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2002-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5610349,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6820516,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5774108,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5691753,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5893569,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6411640,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5507910,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6308382,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,5838926,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7357519,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8339609,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6616551,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2003-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6431467,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6431887,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-02-29,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6366304,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8027274,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7074268,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6672556,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8286789,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8023777,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8437113,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8229277,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8063817,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8487544,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2004-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7842627,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7086479,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,6809965,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8998874,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8793537,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9524057,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8882730,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8237990,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9909056,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8383509,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8170778,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8694182,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2005-12-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9422872,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-01-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8598295,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-02-28,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,7404257,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-03-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10040548,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-04-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,8429748,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-05-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9141303,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-06-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,9272672,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-07-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10504745,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-08-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,11270105,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-09-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10124709,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-10-31,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10621889,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
2006-11-30,Comex Stat/MDIC,comex_importacoes_seguro_usd,comercio_exterior,10380205,importacao,metricInsurance,US$,valor_monetario,Valor mensal total do seguro das importações brasileiras.,False,,mensal,mensal
